station_id,num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,is_installed,is_renting,is_returning,last_reported,is_charging_station,status,last_updated
329,2,0,2,25,1,1,1,1579355834,TRUE,IN_SERVICE,1579356019
101,3,0,3,21,1,1,1,1579356136,TRUE,IN_SERVICE,1579356330
113,9,8,1,18,1,1,1,1579356101,TRUE,IN_SERVICE,1579356330
329,1,0,1,26,1,1,1,1579356098,TRUE,IN_SERVICE,1579356330
101,3,0,3,21,1,1,1,1579356396,TRUE,IN_SERVICE,1579356615
113,8,8,0,19,1,1,1,1579356362,TRUE,IN_SERVICE,1579356615
329,1,0,1,26,1,1,1,1579356361,TRUE,IN_SERVICE,1579356615
101,3,0,3,21,1,1,1,1579356918,TRUE,IN_SERVICE,1579356918
113,11,10,1,16,1,1,1,1579356885,TRUE,IN_SERVICE,1579356918
329,1,0,1,26,1,1,1,1579356885,TRUE,IN_SERVICE,1579356918
101,3,1,2,21,1,1,1,1579357177,TRUE,IN_SERVICE,1579357228
113,12,12,0,15,1,1,1,1579357147,TRUE,IN_SERVICE,1579357228
329,1,0,1,26,1,1,1,1579357149,TRUE,IN_SERVICE,1579357228
101,3,1,2,21,1,1,1,1579357437,TRUE,IN_SERVICE,1579357505
113,10,10,0,17,1,1,1,1579357409,TRUE,IN_SERVICE,1579357505
329,1,0,1,26,1,1,1,1579357412,TRUE,IN_SERVICE,1579357505
101,3,1,2,21,1,1,1,1579357697,TRUE,IN_SERVICE,1579357802
113,10,10,0,17,1,1,1,1579357674,TRUE,IN_SERVICE,1579357802
329,1,0,1,26,1,1,1,1579357680,TRUE,IN_SERVICE,1579357802
101,4,2,2,20,1,1,1,1579357955,TRUE,IN_SERVICE,1579358113
113,10,10,0,17,1,1,1,1579357937,TRUE,IN_SERVICE,1579358113
329,1,0,1,26,1,1,1,1579357942,TRUE,IN_SERVICE,1579358113
101,4,2,2,20,1,1,1,1579358212,TRUE,IN_SERVICE,1579358413
113,9,9,0,18,1,1,1,1579358199,TRUE,IN_SERVICE,1579358413
329,0,0,0,27,1,1,1,1579358203,TRUE,IN_SERVICE,1579358413
101,3,2,1,21,1,1,1,1579358472,TRUE,IN_SERVICE,1579358728
113,9,9,0,18,1,1,1,1579358721,TRUE,IN_SERVICE,1579358728
329,0,0,0,27,1,1,1,1579358727,TRUE,IN_SERVICE,1579358728
101,3,3,0,21,1,1,1,1579358994,TRUE,IN_SERVICE,1579359002
113,9,9,0,18,1,1,1,1579358983,TRUE,IN_SERVICE,1579359002
329,0,0,0,27,1,1,1,1579358990,TRUE,IN_SERVICE,1579359002
101,0,0,0,24,1,1,1,1579359257,TRUE,IN_SERVICE,1579359303
113,8,8,0,19,1,1,1,1579359243,TRUE,IN_SERVICE,1579359303
329,0,0,0,27,1,1,1,1579359253,TRUE,IN_SERVICE,1579359303
101,0,0,0,24,1,1,1,1579359519,TRUE,IN_SERVICE,1579359608
113,8,8,0,19,1,1,1,1579359505,TRUE,IN_SERVICE,1579359608
329,0,0,0,27,1,1,1,1579359515,TRUE,IN_SERVICE,1579359608
101,0,0,0,24,1,1,1,1579359781,TRUE,IN_SERVICE,1579359904
113,9,9,0,18,1,1,1,1579359763,TRUE,IN_SERVICE,1579359904
329,0,0,0,27,1,1,1,1579359773,TRUE,IN_SERVICE,1579359904
101,0,0,0,24,1,1,1,1579360040,TRUE,IN_SERVICE,1579360224
113,9,9,0,18,1,1,1,1579360023,TRUE,IN_SERVICE,1579360224
329,0,0,0,27,1,1,1,1579360036,TRUE,IN_SERVICE,1579360224
101,0,0,0,24,1,1,1,1579360299,TRUE,IN_SERVICE,1579360529
113,7,7,0,20,1,1,1,1579360281,TRUE,IN_SERVICE,1579360529
329,0,0,0,27,1,1,1,1579360298,TRUE,IN_SERVICE,1579360529
101,0,0,0,24,1,1,1,1579360563,TRUE,IN_SERVICE,1579360808
113,6,6,0,21,1,1,1,1579360805,TRUE,IN_SERVICE,1579360808
329,0,0,0,27,1,1,1,1579360560,TRUE,IN_SERVICE,1579360808
101,0,0,0,24,1,1,1,1579361086,TRUE,IN_SERVICE,1579361107
113,6,6,0,21,1,1,1,1579361067,TRUE,IN_SERVICE,1579361107
329,0,0,0,27,1,1,1,1579361087,TRUE,IN_SERVICE,1579361107
101,0,0,0,24,1,1,1,1579361345,TRUE,IN_SERVICE,1579361413
113,6,6,0,21,1,1,1,1579361325,TRUE,IN_SERVICE,1579361413
329,0,0,0,27,1,1,1,1579361353,TRUE,IN_SERVICE,1579361413
101,1,0,1,23,1,1,1,1579361605,TRUE,IN_SERVICE,1579361722
113,8,7,1,19,1,1,1,1579361584,TRUE,IN_SERVICE,1579361722
329,0,0,0,27,1,1,1,1579361614,TRUE,IN_SERVICE,1579361722
101,1,0,1,23,1,1,1,1579361867,TRUE,IN_SERVICE,1579362022
113,9,8,1,18,1,1,1,1579361847,TRUE,IN_SERVICE,1579362022
329,0,0,0,27,1,1,1,1579361877,TRUE,IN_SERVICE,1579362022
101,0,0,0,24,1,1,1,1579362129,TRUE,IN_SERVICE,1579362330
113,9,8,1,18,1,1,1,1579362106,TRUE,IN_SERVICE,1579362330
329,0,0,0,27,1,1,1,1579362141,TRUE,IN_SERVICE,1579362330
101,1,0,1,23,1,1,1,1579362392,TRUE,IN_SERVICE,1579362609
113,8,8,0,19,1,1,1,1579362367,TRUE,IN_SERVICE,1579362609
329,0,0,0,27,1,1,1,1579362405,TRUE,IN_SERVICE,1579362609
101,1,0,1,23,1,1,1,1579362910,TRUE,IN_SERVICE,1579362921
113,9,9,0,18,1,1,1,1579362893,TRUE,IN_SERVICE,1579362921
329,0,0,0,27,1,1,1,1579362670,TRUE,IN_SERVICE,1579362921
101,0,0,0,24,1,1,1,1579363170,TRUE,IN_SERVICE,1579363222
113,10,10,0,17,1,1,1,1579363152,TRUE,IN_SERVICE,1579363222
329,0,0,0,27,1,1,1,1579363194,TRUE,IN_SERVICE,1579363222
101,0,0,0,24,1,1,1,1579363431,TRUE,IN_SERVICE,1579363521
113,10,10,0,17,1,1,1,1579363413,TRUE,IN_SERVICE,1579363521
329,0,0,0,27,1,1,1,1579363456,TRUE,IN_SERVICE,1579363521
101,0,0,0,24,1,1,1,1579363693,TRUE,IN_SERVICE,1579363812
113,10,10,0,17,1,1,1,1579363671,TRUE,IN_SERVICE,1579363812
329,0,0,0,27,1,1,1,1579363714,TRUE,IN_SERVICE,1579363812
101,0,0,0,24,1,1,1,1579363952,TRUE,IN_SERVICE,1579364122
113,9,9,0,18,1,1,1,1579363932,TRUE,IN_SERVICE,1579364122
329,0,0,0,27,1,1,1,1579363977,TRUE,IN_SERVICE,1579364122
101,0,0,0,24,1,1,1,1579364213,TRUE,IN_SERVICE,1579364428
113,9,9,0,18,1,1,1,1579364192,TRUE,IN_SERVICE,1579364428
329,0,0,0,27,1,1,1,1579364237,TRUE,IN_SERVICE,1579364428
101,0,0,0,24,1,1,1,1579364475,TRUE,IN_SERVICE,1579364702
113,8,8,0,19,1,1,1,1579364452,TRUE,IN_SERVICE,1579364702
329,0,0,0,27,1,1,1,1579364501,TRUE,IN_SERVICE,1579364702
101,0,0,0,24,1,1,1,1579364992,TRUE,IN_SERVICE,1579365005
113,8,8,0,19,1,1,1,1579364972,TRUE,IN_SERVICE,1579365005
329,0,0,0,27,1,1,1,1579364765,TRUE,IN_SERVICE,1579365005
101,0,0,0,24,1,1,1,1579365255,TRUE,IN_SERVICE,1579365311
113,8,8,0,19,1,1,1,1579365230,TRUE,IN_SERVICE,1579365311
329,0,0,0,27,1,1,1,1579365291,TRUE,IN_SERVICE,1579365311
101,0,0,0,24,1,1,1,1579365514,TRUE,IN_SERVICE,1579365616
113,8,8,0,19,1,1,1,1579365492,TRUE,IN_SERVICE,1579365616
329,0,0,0,27,1,1,1,1579365554,TRUE,IN_SERVICE,1579365616
101,0,0,0,24,1,1,1,1579365776,TRUE,IN_SERVICE,1579365926
113,10,10,0,17,1,1,1,1579365751,TRUE,IN_SERVICE,1579365926
329,0,0,0,27,1,1,1,1579365817,TRUE,IN_SERVICE,1579365926
101,1,1,0,23,1,1,1,1579366035,TRUE,IN_SERVICE,1579366231
113,10,10,0,17,1,1,1,1579366010,TRUE,IN_SERVICE,1579366231
329,0,0,0,27,1,1,1,1579366077,TRUE,IN_SERVICE,1579366231
101,0,0,0,24,1,1,1,1579366294,TRUE,IN_SERVICE,1579366522
113,10,10,0,17,1,1,1,1579366275,TRUE,IN_SERVICE,1579366522
329,0,0,0,27,1,1,1,1579366337,TRUE,IN_SERVICE,1579366522
101,0,0,0,24,1,1,1,1579366557,TRUE,IN_SERVICE,1579366811
113,11,11,0,16,1,1,1,1579366796,TRUE,IN_SERVICE,1579366811
329,0,0,0,27,1,1,1,1579366602,TRUE,IN_SERVICE,1579366811
101,0,0,0,24,1,1,1,1579367078,TRUE,IN_SERVICE,1579367108
113,11,10,1,16,1,1,1,1579367058,TRUE,IN_SERVICE,1579367108
329,0,0,0,27,1,1,1,1579366864,TRUE,IN_SERVICE,1579367108
101,0,0,0,24,1,1,1,1579367337,TRUE,IN_SERVICE,1579367422
113,13,11,2,13,1,1,1,1579367317,TRUE,IN_SERVICE,1579367422
329,0,0,0,27,1,1,1,1579367389,TRUE,IN_SERVICE,1579367422
101,0,0,0,24,1,1,1,1579367599,TRUE,IN_SERVICE,1579367714
113,12,10,2,14,1,1,1,1579367581,TRUE,IN_SERVICE,1579367714
329,0,0,0,27,1,1,1,1579367686,TRUE,IN_SERVICE,1579367714
101,1,0,1,23,1,1,1,1579367856,TRUE,IN_SERVICE,1579368002
113,13,11,2,13,1,1,1,1579367846,TRUE,IN_SERVICE,1579368002
329,0,0,0,27,1,1,1,1579367944,TRUE,IN_SERVICE,1579368002
101,1,0,1,23,1,1,1,1579368119,TRUE,IN_SERVICE,1579368310
113,13,11,2,13,1,1,1,1579368108,TRUE,IN_SERVICE,1579368310
329,0,0,0,27,1,1,1,1579368200,TRUE,IN_SERVICE,1579368310
101,2,0,2,22,1,1,1,1579368376,TRUE,IN_SERVICE,1579368618
113,15,12,3,11,1,1,1,1579368367,TRUE,IN_SERVICE,1579368618
329,0,0,0,27,1,1,1,1579368458,TRUE,IN_SERVICE,1579368618
101,1,0,1,23,1,1,1,1579368890,TRUE,IN_SERVICE,1579368925
113,15,12,3,11,1,1,1,1579368893,TRUE,IN_SERVICE,1579368925
329,0,0,0,27,1,1,1,1579368712,TRUE,IN_SERVICE,1579368925
101,1,0,1,23,1,1,1,1579369148,TRUE,IN_SERVICE,1579369211
113,15,12,3,11,1,1,1,1579369155,TRUE,IN_SERVICE,1579369211
329,0,0,0,27,1,1,1,1579368970,TRUE,IN_SERVICE,1579369211
101,2,1,1,22,1,1,1,1579369409,TRUE,IN_SERVICE,1579369512
113,13,10,3,13,1,1,1,1579369416,TRUE,IN_SERVICE,1579369512
329,0,0,0,27,1,1,1,1579369228,TRUE,IN_SERVICE,1579369512
101,2,1,1,22,1,1,1,1579369669,TRUE,IN_SERVICE,1579369810
113,13,10,3,13,1,1,1,1579369678,TRUE,IN_SERVICE,1579369810
329,0,0,0,27,1,1,1,1579369785,TRUE,IN_SERVICE,1579369810
101,2,1,1,22,1,1,1,1579369928,TRUE,IN_SERVICE,1579370127
113,13,10,3,13,1,1,1,1579369939,TRUE,IN_SERVICE,1579370127
329,0,0,0,27,1,1,1,1579370048,TRUE,IN_SERVICE,1579370127
101,3,1,2,21,1,1,1,1579370189,TRUE,IN_SERVICE,1579370410
113,17,13,4,9,1,1,1,1579370200,TRUE,IN_SERVICE,1579370410
329,0,0,0,27,1,1,1,1579370313,TRUE,IN_SERVICE,1579370410
101,3,1,2,21,1,1,1,1579370449,TRUE,IN_SERVICE,1579370710
113,17,14,3,9,1,1,1,1579370465,TRUE,IN_SERVICE,1579370710
329,0,0,0,27,1,1,1,1579370576,TRUE,IN_SERVICE,1579370710
101,3,1,2,21,1,1,1,1579370968,TRUE,IN_SERVICE,1579371027
113,18,15,3,8,1,1,1,1579370989,TRUE,IN_SERVICE,1579371027
329,0,0,0,27,1,1,1,1579370838,TRUE,IN_SERVICE,1579371027
101,2,0,2,22,1,1,1,1579371227,TRUE,IN_SERVICE,1579371324
113,17,14,3,9,1,1,1,1579371253,TRUE,IN_SERVICE,1579371324
329,0,0,0,27,1,1,1,1579371100,TRUE,IN_SERVICE,1579371324
101,1,0,1,23,1,1,1,1579371488,TRUE,IN_SERVICE,1579371610
113,17,14,3,9,1,1,1,1579371513,TRUE,IN_SERVICE,1579371610
329,0,0,0,27,1,1,1,1579371364,TRUE,IN_SERVICE,1579371610
101,1,0,1,23,1,1,1,1579371746,TRUE,IN_SERVICE,1579371926
113,20,17,3,6,1,1,1,1579371774,TRUE,IN_SERVICE,1579371926
329,0,0,0,27,1,1,1,1579371892,TRUE,IN_SERVICE,1579371926
101,1,0,1,23,1,1,1,1579372007,TRUE,IN_SERVICE,1579372228
113,21,18,3,5,1,1,1,1579372038,TRUE,IN_SERVICE,1579372228
329,0,0,0,27,1,1,1,1579372155,TRUE,IN_SERVICE,1579372228
101,3,0,3,21,1,1,1,1579372267,TRUE,IN_SERVICE,1579372504
113,21,18,3,5,1,1,1,1579372305,TRUE,IN_SERVICE,1579372504
329,0,0,0,27,1,1,1,1579372416,TRUE,IN_SERVICE,1579372504
101,3,0,3,21,1,1,1,1579372786,TRUE,IN_SERVICE,1579372820
113,22,18,4,4,1,1,1,1579372565,TRUE,IN_SERVICE,1579372820
329,0,0,0,27,1,1,1,1579372679,TRUE,IN_SERVICE,1579372820
101,3,0,3,21,1,1,1,1579373048,TRUE,IN_SERVICE,1579373126
113,22,18,4,4,1,1,1,1579373091,TRUE,IN_SERVICE,1579373126
329,0,0,0,27,1,1,1,1579372944,TRUE,IN_SERVICE,1579373126
101,4,1,3,20,1,1,1,1579373305,TRUE,IN_SERVICE,1579373430
113,22,18,4,4,1,1,1,1579373352,TRUE,IN_SERVICE,1579373430
329,0,0,0,27,1,1,1,1579373209,TRUE,IN_SERVICE,1579373430
101,5,1,4,19,1,1,1,1579373564,TRUE,IN_SERVICE,1579373716
113,24,20,4,2,1,1,1,1579373613,TRUE,IN_SERVICE,1579373716
329,0,0,0,27,1,1,1,1579373473,TRUE,IN_SERVICE,1579373716
101,4,1,3,20,1,1,1,1579373823,TRUE,IN_SERVICE,1579374012
113,24,21,3,2,1,1,1,1579373872,TRUE,IN_SERVICE,1579374012
329,0,0,0,27,1,1,1,1579373997,TRUE,IN_SERVICE,1579374012
101,1,0,1,23,1,1,1,1579374080,TRUE,IN_SERVICE,1579374323
113,24,21,3,2,1,1,1,1579374136,TRUE,IN_SERVICE,1579374323
329,0,0,0,27,1,1,1,1579374260,TRUE,IN_SERVICE,1579374323
101,1,0,1,23,1,1,1,1579374598,TRUE,IN_SERVICE,1579374610
113,24,21,3,2,1,1,1,1579374398,TRUE,IN_SERVICE,1579374610
329,0,0,0,27,1,1,1,1579374522,TRUE,IN_SERVICE,1579374610
101,1,0,1,23,1,1,1,1579374861,TRUE,IN_SERVICE,1579374903
113,26,22,4,0,1,1,1,1579374657,TRUE,IN_SERVICE,1579374903
329,0,0,0,27,1,1,1,1579374784,TRUE,IN_SERVICE,1579374903
101,1,0,1,23,1,1,1,1579375121,TRUE,IN_SERVICE,1579375207
113,25,22,3,1,1,1,1,1579375182,TRUE,IN_SERVICE,1579375207
329,0,0,0,27,1,1,1,1579375047,TRUE,IN_SERVICE,1579375207
101,2,1,1,22,1,1,1,1579375378,TRUE,IN_SERVICE,1579375531
113,26,22,4,0,1,1,1,1579375444,TRUE,IN_SERVICE,1579375531
329,0,0,0,27,1,1,1,1579375310,TRUE,IN_SERVICE,1579375531
101,1,0,1,23,1,1,1,1579375637,TRUE,IN_SERVICE,1579375801
113,26,22,4,0,1,1,1,1579375705,TRUE,IN_SERVICE,1579375801
329,0,0,0,27,1,1,1,1579375572,TRUE,IN_SERVICE,1579375801
101,1,0,1,23,1,1,1,1579375897,TRUE,IN_SERVICE,1579376110
113,24,22,2,2,1,1,1,1579375968,TRUE,IN_SERVICE,1579376110
329,0,0,0,27,1,1,1,1579376098,TRUE,IN_SERVICE,1579376110
101,1,0,1,23,1,1,1,1579376157,TRUE,IN_SERVICE,1579376412
113,25,23,2,1,1,1,1,1579376230,TRUE,IN_SERVICE,1579376412
329,0,0,0,27,1,1,1,1579376361,TRUE,IN_SERVICE,1579376412
101,10,9,1,14,1,1,1,1579376678,TRUE,IN_SERVICE,1579376724
113,26,23,3,0,1,1,1,1579376494,TRUE,IN_SERVICE,1579376724
329,0,0,0,27,1,1,1,1579376624,TRUE,IN_SERVICE,1579376724
101,9,8,1,15,1,1,1,1579376937,TRUE,IN_SERVICE,1579377025
113,26,23,3,0,1,1,1,1579377017,TRUE,IN_SERVICE,1579377025
329,0,0,0,27,1,1,1,1579376887,TRUE,IN_SERVICE,1579377025
101,10,8,2,14,1,1,1,1579377197,TRUE,IN_SERVICE,1579377328
113,26,23,3,0,1,1,1,1579377273,TRUE,IN_SERVICE,1579377328
329,0,0,0,27,1,1,1,1579377147,TRUE,IN_SERVICE,1579377328
101,11,8,3,13,1,1,1,1579377460,TRUE,IN_SERVICE,1579377603
113,26,23,3,0,1,1,1,1579377537,TRUE,IN_SERVICE,1579377603
329,0,0,0,27,1,1,1,1579377409,TRUE,IN_SERVICE,1579377603
101,11,8,3,13,1,1,1,1579377722,TRUE,IN_SERVICE,1579377912
113,26,23,3,0,1,1,1,1579377798,TRUE,IN_SERVICE,1579377912
329,1,0,1,26,1,1,1,1579377673,TRUE,IN_SERVICE,1579377912
101,10,7,3,14,1,1,1,1579377984,TRUE,IN_SERVICE,1579378217
113,20,17,3,6,1,1,1,1579378065,TRUE,IN_SERVICE,1579378217
329,1,0,1,26,1,1,1,1579378198,TRUE,IN_SERVICE,1579378217
101,12,7,5,12,1,1,1,1579378245,TRUE,IN_SERVICE,1579378504
113,12,9,3,15,1,1,1,1579378329,TRUE,IN_SERVICE,1579378504
329,1,0,1,26,1,1,1,1579378460,TRUE,IN_SERVICE,1579378504
101,12,7,5,12,1,1,1,1579378770,TRUE,IN_SERVICE,1579378812
113,11,8,3,16,1,1,1,1579378593,TRUE,IN_SERVICE,1579378812
329,1,0,1,26,1,1,1,1579378723,TRUE,IN_SERVICE,1579378812
101,11,6,5,13,1,1,1,1579379028,TRUE,IN_SERVICE,1579379120
113,11,9,2,16,1,1,1,1579378858,TRUE,IN_SERVICE,1579379120
329,1,0,1,26,1,1,1,1579378982,TRUE,IN_SERVICE,1579379120
101,12,6,6,12,1,1,1,1579379287,TRUE,IN_SERVICE,1579379420
113,12,10,2,15,1,1,1,1579379387,TRUE,IN_SERVICE,1579379420
329,1,0,1,26,1,1,1,1579379245,TRUE,IN_SERVICE,1579379420
101,11,5,6,13,1,1,1,1579379548,TRUE,IN_SERVICE,1579379706
113,13,11,2,14,1,1,1,1579379653,TRUE,IN_SERVICE,1579379706
329,1,0,1,26,1,1,1,1579379511,TRUE,IN_SERVICE,1579379706
101,10,5,5,14,1,1,1,1579379809,TRUE,IN_SERVICE,1579380025
113,14,12,2,13,1,1,1,1579379917,TRUE,IN_SERVICE,1579380025
329,1,0,1,26,1,1,1,1579379773,TRUE,IN_SERVICE,1579380025
101,6,1,5,18,1,1,1,1579380071,TRUE,IN_SERVICE,1579380323
113,18,15,3,9,1,1,1,1579380180,TRUE,IN_SERVICE,1579380323
329,1,0,1,26,1,1,1,1579380296,TRUE,IN_SERVICE,1579380323
101,6,1,5,18,1,1,1,1579380595,TRUE,IN_SERVICE,1579380608
113,17,15,2,10,1,1,1,1579380443,TRUE,IN_SERVICE,1579380608
329,2,0,2,25,1,1,1,1579380560,TRUE,IN_SERVICE,1579380608
101,6,1,5,18,1,1,1,1579380853,TRUE,IN_SERVICE,1579380916
113,19,17,2,8,1,1,1,1579380706,TRUE,IN_SERVICE,1579380916
329,2,0,2,25,1,1,1,1579380823,TRUE,IN_SERVICE,1579380916
101,6,1,5,18,1,1,1,1579381112,TRUE,IN_SERVICE,1579381230
113,20,18,2,7,1,1,1,1579381230,TRUE,IN_SERVICE,1579381230
329,2,0,2,25,1,1,1,1579381085,TRUE,IN_SERVICE,1579381230
101,6,1,5,18,1,1,1,1579381375,TRUE,IN_SERVICE,1579381507
113,20,18,2,7,1,1,1,1579381491,TRUE,IN_SERVICE,1579381507
329,2,0,2,25,1,1,1,1579381350,TRUE,IN_SERVICE,1579381507
101,6,1,5,18,1,1,1,1579381636,TRUE,IN_SERVICE,1579381810
113,19,19,0,8,1,1,1,1579381754,TRUE,IN_SERVICE,1579381810
329,2,0,2,25,1,1,1,1579381614,TRUE,IN_SERVICE,1579381810
101,6,1,5,18,1,1,1,1579381897,TRUE,IN_SERVICE,1579382122
113,20,20,0,7,1,1,1,1579382014,TRUE,IN_SERVICE,1579382122
329,2,0,2,25,1,1,1,1579381876,TRUE,IN_SERVICE,1579382122
101,6,1,5,18,1,1,1,1579382420,TRUE,IN_SERVICE,1579382429
113,21,21,0,6,1,1,1,1579382279,TRUE,IN_SERVICE,1579382429
329,2,0,2,25,1,1,1,1579382404,TRUE,IN_SERVICE,1579382429
101,6,1,5,18,1,1,1,1579382677,TRUE,IN_SERVICE,1579382713
113,21,21,0,6,1,1,1,1579382541,TRUE,IN_SERVICE,1579382713
329,2,0,2,25,1,1,1,1579382668,TRUE,IN_SERVICE,1579382713
101,6,1,5,18,1,1,1,1579382937,TRUE,IN_SERVICE,1579383028
113,22,22,0,5,1,1,1,1579382802,TRUE,IN_SERVICE,1579383028
329,2,0,2,25,1,1,1,1579382930,TRUE,IN_SERVICE,1579383028
101,6,1,5,18,1,1,1,1579383197,TRUE,IN_SERVICE,1579383330
113,23,22,1,4,1,1,1,1579383330,TRUE,IN_SERVICE,1579383330
329,2,0,2,25,1,1,1,1579383192,TRUE,IN_SERVICE,1579383330
101,7,1,6,17,1,1,1,1579383458,TRUE,IN_SERVICE,1579383610
113,23,22,1,4,1,1,1,1579383590,TRUE,IN_SERVICE,1579383610
329,2,0,2,25,1,1,1,1579383456,TRUE,IN_SERVICE,1579383610
101,6,0,6,18,1,1,1,1579383719,TRUE,IN_SERVICE,1579383922
113,22,21,1,5,1,1,1,1579383851,TRUE,IN_SERVICE,1579383922
329,1,0,1,26,1,1,1,1579383719,TRUE,IN_SERVICE,1579383922
101,6,0,6,18,1,1,1,1579383977,TRUE,IN_SERVICE,1579384206
113,22,21,1,5,1,1,1,1579384113,TRUE,IN_SERVICE,1579384206
329,0,0,0,27,1,1,1,1579383982,TRUE,IN_SERVICE,1579384206
101,6,0,6,18,1,1,1,1579384498,TRUE,IN_SERVICE,1579384522
113,23,22,1,4,1,1,1,1579384372,TRUE,IN_SERVICE,1579384522
329,0,0,0,27,1,1,1,1579384504,TRUE,IN_SERVICE,1579384522
101,6,0,6,18,1,1,1,1579384755,TRUE,IN_SERVICE,1579384828
113,22,22,0,5,1,1,1,1579384635,TRUE,IN_SERVICE,1579384828
329,0,0,0,27,1,1,1,1579384768,TRUE,IN_SERVICE,1579384828
101,6,0,6,18,1,1,1,1579385017,TRUE,IN_SERVICE,1579385112
113,22,22,0,5,1,1,1,1579384894,TRUE,IN_SERVICE,1579385112
329,0,0,0,27,1,1,1,1579385029,TRUE,IN_SERVICE,1579385112
101,6,0,6,18,1,1,1,1579385280,TRUE,IN_SERVICE,1579385405
113,22,22,0,5,1,1,1,1579385158,TRUE,IN_SERVICE,1579385405
329,0,0,0,27,1,1,1,1579385295,TRUE,IN_SERVICE,1579385405
101,8,1,7,16,1,1,1,1579385541,TRUE,IN_SERVICE,1579385721
113,22,22,0,5,1,1,1,1579385685,TRUE,IN_SERVICE,1579385721
329,0,0,0,27,1,1,1,1579385558,TRUE,IN_SERVICE,1579385721
101,8,1,7,16,1,1,1,1579385803,TRUE,IN_SERVICE,1579386030
113,22,22,0,5,1,1,1,1579385945,TRUE,IN_SERVICE,1579386030
329,0,0,0,27,1,1,1,1579385821,TRUE,IN_SERVICE,1579386030
101,5,0,5,19,1,1,1,1579386062,TRUE,IN_SERVICE,1579386306
113,24,24,0,3,1,1,1,1579386206,TRUE,IN_SERVICE,1579386306
329,0,0,0,27,1,1,1,1579386084,TRUE,IN_SERVICE,1579386306
101,6,1,5,18,1,1,1,1579386581,TRUE,IN_SERVICE,1579386604
113,24,24,0,3,1,1,1,1579386467,TRUE,IN_SERVICE,1579386604
329,0,0,0,27,1,1,1,1579386380,TRUE,IN_SERVICE,1579386604
101,6,1,5,18,1,1,1,1579386841,TRUE,IN_SERVICE,1579386929
113,24,24,0,3,1,1,1,1579386726,TRUE,IN_SERVICE,1579386929
329,0,0,0,27,1,1,1,1579386896,TRUE,IN_SERVICE,1579386929
101,6,1,5,18,1,1,1,1579387101,TRUE,IN_SERVICE,1579387219
113,25,24,1,2,1,1,1,1579386986,TRUE,IN_SERVICE,1579387219
329,0,0,0,27,1,1,1,1579387156,TRUE,IN_SERVICE,1579387219
101,6,1,5,18,1,1,1,1579387363,TRUE,IN_SERVICE,1579387513
113,24,23,1,3,1,1,1,1579387511,TRUE,IN_SERVICE,1579387513
329,0,0,0,27,1,1,1,1579387414,TRUE,IN_SERVICE,1579387513
101,6,1,5,18,1,1,1,1579387622,TRUE,IN_SERVICE,1579387815
113,24,23,1,3,1,1,1,1579387774,TRUE,IN_SERVICE,1579387815
329,0,0,0,27,1,1,1,1579387674,TRUE,IN_SERVICE,1579387815
101,8,1,7,16,1,1,1,1579387884,TRUE,IN_SERVICE,1579388126
113,25,24,1,2,1,1,1,1579388035,TRUE,IN_SERVICE,1579388126
329,0,0,0,27,1,1,1,1579387933,TRUE,IN_SERVICE,1579388126
101,7,1,6,16,1,1,1,1579388142,TRUE,IN_SERVICE,1579388404
113,25,24,1,2,1,1,1,1579388293,TRUE,IN_SERVICE,1579388404
329,0,0,0,27,1,1,1,1579388233,TRUE,IN_SERVICE,1579388404
101,6,0,6,17,1,1,1,1579388666,TRUE,IN_SERVICE,1579388703
113,25,24,1,2,1,1,1,1579388553,TRUE,IN_SERVICE,1579388703
329,0,0,0,27,1,1,1,1579388496,TRUE,IN_SERVICE,1579388703
101,6,0,6,17,1,1,1,1579388925,TRUE,IN_SERVICE,1579389025
113,24,24,0,3,1,1,1,1579388817,TRUE,IN_SERVICE,1579389025
329,0,0,0,27,1,1,1,1579389021,TRUE,IN_SERVICE,1579389025
101,7,0,7,17,1,1,1,1579389187,TRUE,IN_SERVICE,1579389304
113,24,24,0,3,1,1,1,1579389075,TRUE,IN_SERVICE,1579389304
329,1,0,1,26,1,1,1,1579389285,TRUE,IN_SERVICE,1579389304
101,6,0,6,17,1,1,1,1579389443,TRUE,IN_SERVICE,1579389630
113,25,25,0,2,1,1,1,1579389594,TRUE,IN_SERVICE,1579389630
329,1,0,1,26,1,1,1,1579389546,TRUE,IN_SERVICE,1579389630
101,6,0,6,17,1,1,1,1579389700,TRUE,IN_SERVICE,1579389907
113,25,25,0,2,1,1,1,1579389851,TRUE,IN_SERVICE,1579389907
329,1,0,1,26,1,1,1,1579389810,TRUE,IN_SERVICE,1579389907
101,6,0,6,17,1,1,1,1579389959,TRUE,IN_SERVICE,1579390215
113,25,25,0,2,1,1,1,1579390112,TRUE,IN_SERVICE,1579390215
329,1,0,1,26,1,1,1,1579390074,TRUE,IN_SERVICE,1579390215
101,6,0,6,17,1,1,1,1579390481,TRUE,IN_SERVICE,1579390501
113,23,23,0,4,1,1,1,1579390371,TRUE,IN_SERVICE,1579390501
329,1,0,1,26,1,1,1,1579390333,TRUE,IN_SERVICE,1579390501
101,6,0,6,17,1,1,1,1579390741,TRUE,IN_SERVICE,1579390820
